12351,-4.0000,-0.0349
12356,-4.0000,-0.0215
12361,-4.0000,-0.0403
12366,-4.0000,-0.0376
12371,-4.0000,-0.0269
12376,-4.0000,-0.0349
12381,-4.0000,-0.0269
12386,-4.0000,-0.0295
12391,-4.0000,-0.0188
12396,-4.0000,-0.0242
12401,-4.0000,-0.0134
12406,-4.0000,-0.0376
12411,-4.0000,-0.0403
12416,-4.0000,-0.0295
12421,-4.0000,-0.0349
12426,-4.0000,-0.0322
12431,-4.0000,-0.0349
12436,-4.0000,-0.0054
12441,-4.0000,-0.0322
12446,-4.0000,-0.0081
12451,-4.0000,-0.0295
12456,-4.0000,-0.0322
12461,-4.0000,-0.0376
12466,-4.0000,-0.0376
12471,4.0000,-0.0215
12476,4.0000,-1.2706
12481,4.0000,-0.5507
12486,4.0000,-0.2176
12491,4.0000,-0.0886
12496,4.0000,-0.0215
12501,4.0000,-0.0134
12506,4.0000,0.0000
12511,4.0000,0.0000
12516,4.0000,0.0242
12521,4.0000,-0.0027
12526,4.0000,0.0376
12531,4.0000,0.0295
12536,4.0000,0.0349
12541,4.0000,0.0269
12546,4.0000,0.0215
12551,4.0000,0.0242
12556,4.0000,0.0000
12561,4.0000,0.0242
12566,4.0000,0.0295
12571,4.0000,0.0295
12576,4.0000,0.0322
12581,4.0000,0.0349
12586,4.0000,0.0269
12591,4.0000,0.0188
12596,4.0000,0.0242
12601,4.0000,0.0134
12606,4.0000,0.0161
12611,4.0000,0.0269
12616,4.0000,0.0188
12621,4.0000,0.0269
12626,4.0000,0.0027
12631,4.0000,0.0322
12636,4.0000,0.0081
12641,4.0000,0.0430
12646,4.0000,0.0349
12651,4.0000,0.0322
12656,4.0000,0.0295
12661,4.0000,0.0242
12666,4.0000,0.0269
12671,4.0000,0.0161
12676,4.0000,0.0242
12681,4.0000,0.0322
12686,4.0000,0.0269
12691,4.0000,0.0295
12696,4.0000,0.0349
12701,4.0000,0.0269
12706,4.0000,0.0269
12711,4.0000,0.0269
12716,4.0000,0.0161
12721,4.0000,0.0215
12726,4.0000,0.0269
12731,4.0000,0.0188
12736,4.0000,0.0215
12741,4.0000,0.0027
12746,4.0000,0.0295
12751,4.0000,0.0081
12756,4.0000,0.0403
12761,4.0000,0.0295
12766,4.0000,0.0349
12771,4.0000,0.0295
12776,4.0000,0.0242
12781,4.0000,0.0242
